title,artist,gender,year,bucket,track_title,line,lyric
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,21,"Dom Perignon, I get down from a brown, I get chauffeured around"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,22,"I pour up with my rounds, I pour up out of town"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,23,I corrupted your town with them guns and them pounds
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,24,I grew up on the grounds with them dealers and hounds
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,25,We order more bottles and fuck on more models and pass 'em around
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,26,I say everything triple time
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,27,"Rollie, AP, Hublot, triple time"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,28,I just know the ones you call upon
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,29,I just had to pay my dawg a bond
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,30,Looking at me like a triple threat
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,31,"Every time a nigga talk, a check"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,32,Smoke the kush up like a cigarette
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,33,"Run it back, you hear my intellect (8-8-8-8-808 Mafia)"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,34,Celebrating like the championship
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,35,Celebrating like the championship
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,36,Celebrate like the championship
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,37,Celebrate like the championship
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,38,"I told you, I told you, I told you, I told you"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,39,"Hahah, celebrate"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,40,Don't tell me you celibate to the mula
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,41,I just went Rick the Ruler with the jeweler
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,42,I just went St. Tropez-in' like a goonie
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,43,"Abu Dhabi, nigga straight out the sewer"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,44,"Like a loaded chopper, I'm 'bout to shoot it"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,45,I'm so fucking sick and tired of these rumors
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,46,"I just dived inside a cutie, we spoonin'"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,47,Take it back and take a look at yourself
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,48,"Take the lesson, put it all in the air"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,49,Too many days gone by
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,50,"Sittin' by the phone, waitin' 'til I reply"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,51,"Drying my eyes, believe it or not"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,52,I could never see a tear fallin'
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,53,Water drippin' on me like a faucet
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,54,I just took a bitch to eat at Chipotle
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,55,Spent another sixty thousand on a Rollie
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,56,All my diamonds got you brainwashed
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,57,"She sucked my dick, it got my brain washed"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,58,"And for that shit, you got your man popped"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,59,See what they did to Biggie and Pac
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,60,"Pour a lil', lil' liquor out, pour a lil' more liquor out"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,61,"Pour it out, pour it out, pour it out"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,62,"Codeine crazy, codeine crazy"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,63,"Codeine crazy, codeine crazy"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,64,"Codeine crazy, codeine crazy"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,65,All this motherfucking money got me codeine crazy
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,66,"Drownin' in Actavis, suicide"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,67,"When I hit the scene, it's homicide"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,68,Diamond pinky ring a lollipop
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,69,"Fuck the hate, I pull up in a drop"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,70,Diamonds colder than a glacier
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,71,Ballin' harder than the Pacers
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,72,I been tryin' to have some patience
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,73,Told my mama she should pray on it
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,74,Told the streets they gotta wait on it
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,75,She gon' put a nigga name on it
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,76,I just dropped a whole thang on it
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,77,I'm making USD's overseas
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,78,That's U.S. dollars that you can't achieve
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,79,"Fucked my white girl, she said, ""Nigga, please"""
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,80,"Fuck that white girl, she said, ""Nigga, please""Playin' poker, now we're back in Stroker"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,81,I forgot her name but her pussy soakin'
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,82,When I seen her on the pole
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,83,Reminded myself when I used to come over
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,84,Reminded myself when I used to get loaded
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,85,Remindin' myself that I'm still gettin' loaded
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,86,"The coupe fully loaded, this whip fully loaded"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,87,"This whip fully loaded, the clip fully loaded"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,88,I try to control it
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,89,"Let's wrap up some bottles, let's pop off some bottles, these niggas too bogus"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,90,"Let's pour up a pint, I'ma fuck around, faint like I'm Kid Cudi, probably"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,91,"I fuck around, faint, I'ma fall on the drank"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,92,"Rockin' Tom Ford, poppin' mollies"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,93,Married to this motherfuckin' money
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,94,"Codeine crazy, codeine crazy"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,95,"Codeine crazy, codeine crazy"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,96,"Codeine crazy, codeine crazy"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,97,All this motherfucking money got me codeine crazy
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,98,You thought I forgot about us?
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,99,I know that you know I don't fold under pressure
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,100,"I'm back on the road, I get low on the pedal"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,101,We live by the codes of the ghetto
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,102,I'm closing this out with my memo
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,103,I'm treating this shit like a demo
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,104,I'm putting my heart and my soul in this shit and some more
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,105,I'm in that Dolce Gabbana
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,106,I might get after Madonna
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,107,I get it crack in the summer
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,108,Strapped in the 'Lac and the Hummer
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,109,Fronted a pack to my partner
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,110,All this lingo got her panties to dropping
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,111,"Fuck the fame, I'm sipping lean when I'm driving"
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,112,All this cash and it ain't nowhere to hide it
Codeine Crazy,Future,male,2014,Modern,Codeine Crazy,113,I'm an addict and I can't even hide it
